carrier,jurisdiction,period,route,data_source,visibility,value,n_obs,aidm_variable,mas_function,valuation_type,unit,origin_airport,dest_airport,year,month
DL,USA,2023Q1,JFK-MIA,BTS_DB1B_PLACEHOLDER,HIGH,213.0417098445596,193,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,JFK-ORD,BTS_DB1B_PLACEHOLDER,HIGH,230.56597883597885,189,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,JFK-SEA,BTS_DB1B_PLACEHOLDER,HIGH,239.29831111111113,225,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,LAX-ATL,BTS_DB1B_PLACEHOLDER,HIGH,218.07742718446602,206,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,LAX-DEN,BTS_DB1B_PLACEHOLDER,HIGH,214.7792268041237,194,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,LAX-DFW,BTS_DB1B_PLACEHOLDER,HIGH,209.4113095238095,168,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,LAX-LAX,BTS_DB1B_PLACEHOLDER,HIGH,221.0303139013453,223,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,LAX-MCO,BTS_DB1B_PLACEHOLDER,HIGH,211.4549315068493,219,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,LAX-MIA,BTS_DB1B_PLACEHOLDER,HIGH,231.60509523809523,210,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,LAX-ORD,BTS_DB1B_PLACEHOLDER,HIGH,216.66629032258064,186,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,LAX-SEA,BTS_DB1B_PLACEHOLDER,HIGH,229.7147894736842,190,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,LGA-ATL,BTS_DB1B_PLACEHOLDER,HIGH,223.05213197969542,197,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,LGA-DEN,BTS_DB1B_PLACEHOLDER,HIGH,206.88245901639343,183,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,LGA-DFW,BTS_DB1B_PLACEHOLDER,HIGH,203.164898989899,198,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,LGA-LAX,BTS_DB1B_PLACEHOLDER,HIGH,205.16505050505052,198,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,LGA-MCO,BTS_DB1B_PLACEHOLDER,HIGH,225.07678756476685,193,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,LGA-MIA,BTS_DB1B_PLACEHOLDER,HIGH,207.40371727748692,191,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,LGA-ORD,BTS_DB1B_PLACEHOLDER,HIGH,213.80270000000002,200,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,LGA-SEA,BTS_DB1B_PLACEHOLDER,HIGH,210.59714285714287,203,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,ORD-ATL,BTS_DB1B_PLACEHOLDER,HIGH,220.27668421052633,190,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,ORD-DEN,BTS_DB1B_PLACEHOLDER,HIGH,229.97270833333334,192,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,ORD-DFW,BTS_DB1B_PLACEHOLDER,HIGH,205.5767441860465,215,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,ORD-LAX,BTS_DB1B_PLACEHOLDER,HIGH,206.95015228426396,197,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,ORD-MCO,BTS_DB1B_PLACEHOLDER,HIGH,239.90096153846156,208,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,ORD-MIA,BTS_DB1B_PLACEHOLDER,HIGH,239.50524324324326,185,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,ORD-ORD,BTS_DB1B_PLACEHOLDER,HIGH,213.57895287958115,191,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,ORD-SEA,BTS_DB1B_PLACEHOLDER,HIGH,197.0953846153846,208,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,SFO-ATL,BTS_DB1B_PLACEHOLDER,HIGH,220.56823529411767,187,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,SFO-DEN,BTS_DB1B_PLACEHOLDER,HIGH,218.51660287081341,209,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,SFO-DFW,BTS_DB1B_PLACEHOLDER,HIGH,222.6621266968326,221,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,SFO-LAX,BTS_DB1B_PLACEHOLDER,HIGH,209.95542105263158,190,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,SFO-MCO,BTS_DB1B_PLACEHOLDER,HIGH,216.51669811320755,212,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,SFO-MIA,BTS_DB1B_PLACEHOLDER,HIGH,210.70649484536082,194,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,SFO-ORD,BTS_DB1B_PLACEHOLDER,HIGH,218.84015789473682,190,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
DL,USA,2023Q1,SFO-SEA,BTS_DB1B_PLACEHOLDER,HIGH,211.25585492227978,193,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,BOS-ATL,BTS_DB1B_PLACEHOLDER,HIGH,207.4663157894737,38,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,BOS-DEN,BTS_DB1B_PLACEHOLDER,HIGH,207.24382978723403,47,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,BOS-DFW,BTS_DB1B_PLACEHOLDER,HIGH,245.17482758620687,29,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,BOS-LAX,BTS_DB1B_PLACEHOLDER,HIGH,184.60102564102564,39,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,BOS-MCO,BTS_DB1B_PLACEHOLDER,HIGH,227.3228125,32,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,BOS-MIA,BTS_DB1B_PLACEHOLDER,HIGH,244.76076923076923,39,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,BOS-ORD,BTS_DB1B_PLACEHOLDER,HIGH,183.39282608695652,46,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,BOS-SEA,BTS_DB1B_PLACEHOLDER,HIGH,197.5981081081081,37,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,DCA-ATL,BTS_DB1B_PLACEHOLDER,HIGH,242.2497619047619,42,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,DCA-DEN,BTS_DB1B_PLACEHOLDER,HIGH,178.91171428571428,35,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,DCA-DFW,BTS_DB1B_PLACEHOLDER,HIGH,204.69805555555556,36,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,DCA-LAX,BTS_DB1B_PLACEHOLDER,HIGH,245.5965625,32,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,DCA-MCO,BTS_DB1B_PLACEHOLDER,HIGH,199.57432432432432,37,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,DCA-MIA,BTS_DB1B_PLACEHOLDER,HIGH,236.34681818181818,44,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,DCA-ORD,BTS_DB1B_PLACEHOLDER,HIGH,220.76944444444445,36,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,DCA-SEA,BTS_DB1B_PLACEHOLDER,HIGH,213.35777777777778,36,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,EWR-ATL,BTS_DB1B_PLACEHOLDER,HIGH,203.03787234042554,47,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,EWR-DEN,BTS_DB1B_PLACEHOLDER,HIGH,219.245,32,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,EWR-DFW,BTS_DB1B_PLACEHOLDER,HIGH,191.24837209302325,43,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,EWR-LAX,BTS_DB1B_PLACEHOLDER,HIGH,186.97529411764705,51,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,EWR-MCO,BTS_DB1B_PLACEHOLDER,HIGH,253.94878787878787,33,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,EWR-MIA,BTS_DB1B_PLACEHOLDER,HIGH,190.42170731707316,41,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,EWR-ORD,BTS_DB1B_PLACEHOLDER,HIGH,217.817,30,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,EWR-SEA,BTS_DB1B_PLACEHOLDER,HIGH,239.0773333333333,30,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,JFK-ATL,BTS_DB1B_PLACEHOLDER,HIGH,219.91649999999998,40,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,JFK-DEN,BTS_DB1B_PLACEHOLDER,HIGH,227.8008695652174,46,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,JFK-DFW,BTS_DB1B_PLACEHOLDER,HIGH,223.50871794871796,39,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,JFK-LAX,BTS_DB1B_PLACEHOLDER,HIGH,209.22473684210527,38,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,JFK-MCO,BTS_DB1B_PLACEHOLDER,HIGH,228.2483783783784,37,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,JFK-MIA,BTS_DB1B_PLACEHOLDER,HIGH,211.69673469387754,49,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,JFK-ORD,BTS_DB1B_PLACEHOLDER,HIGH,218.235,38,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,JFK-SEA,BTS_DB1B_PLACEHOLDER,HIGH,213.33588235294118,34,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,LAX-ATL,BTS_DB1B_PLACEHOLDER,HIGH,185.45909090909092,44,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,LAX-DEN,BTS_DB1B_PLACEHOLDER,HIGH,239.21088235294118,34,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,LAX-DFW,BTS_DB1B_PLACEHOLDER,HIGH,222.82166666666666,36,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,LAX-LAX,BTS_DB1B_PLACEHOLDER,HIGH,227.11702702702704,37,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,LAX-MCO,BTS_DB1B_PLACEHOLDER,HIGH,195.50885714285715,35,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,LAX-MIA,BTS_DB1B_PLACEHOLDER,HIGH,197.60463414634145,41,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,LAX-ORD,BTS_DB1B_PLACEHOLDER,HIGH,204.63738095238097,42,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,LAX-SEA,BTS_DB1B_PLACEHOLDER,HIGH,235.98151515151517,33,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,LGA-ATL,BTS_DB1B_PLACEHOLDER,HIGH,194.42111111111112,36,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,LGA-DEN,BTS_DB1B_PLACEHOLDER,HIGH,238.16833333333332,36,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,LGA-DFW,BTS_DB1B_PLACEHOLDER,HIGH,197.53657894736844,38,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,LGA-LAX,BTS_DB1B_PLACEHOLDER,HIGH,293.40194444444444,36,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,LGA-MCO,BTS_DB1B_PLACEHOLDER,HIGH,184.16675675675677,37,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,LGA-MIA,BTS_DB1B_PLACEHOLDER,HIGH,227.57407407407408,27,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,LGA-ORD,BTS_DB1B_PLACEHOLDER,HIGH,201.37285714285713,42,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,LGA-SEA,BTS_DB1B_PLACEHOLDER,HIGH,235.55111111111108,45,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,ORD-ATL,BTS_DB1B_PLACEHOLDER,HIGH,220.54121951219514,41,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,ORD-DEN,BTS_DB1B_PLACEHOLDER,HIGH,243.5578787878788,33,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,ORD-DFW,BTS_DB1B_PLACEHOLDER,HIGH,210.88277777777776,36,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,ORD-LAX,BTS_DB1B_PLACEHOLDER,HIGH,229.61820512820515,39,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,ORD-MCO,BTS_DB1B_PLACEHOLDER,HIGH,201.4308108108108,37,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,ORD-MIA,BTS_DB1B_PLACEHOLDER,HIGH,311.31297297297294,37,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,ORD-ORD,BTS_DB1B_PLACEHOLDER,HIGH,213.97545454545454,33,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,ORD-SEA,BTS_DB1B_PLACEHOLDER,HIGH,230.21268292682925,41,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,SFO-ATL,BTS_DB1B_PLACEHOLDER,HIGH,236.82589743589747,39,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,SFO-DEN,BTS_DB1B_PLACEHOLDER,HIGH,231.5404166666667,24,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,SFO-DFW,BTS_DB1B_PLACEHOLDER,HIGH,234.45777777777778,36,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,SFO-LAX,BTS_DB1B_PLACEHOLDER,HIGH,224.08914893617023,47,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,SFO-MCO,BTS_DB1B_PLACEHOLDER,HIGH,187.95555555555555,27,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,SFO-MIA,BTS_DB1B_PLACEHOLDER,HIGH,159.37148148148148,27,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,SFO-ORD,BTS_DB1B_PLACEHOLDER,HIGH,189.96048780487806,41,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
PD,USA,2023Q1,SFO-SEA,BTS_DB1B_PLACEHOLDER,HIGH,230.10903225806453,31,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,BOS-ATL,BTS_DB1B_PLACEHOLDER,HIGH,230.45852348993287,149,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,BOS-DEN,BTS_DB1B_PLACEHOLDER,HIGH,240.8440522875817,153,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,BOS-DFW,BTS_DB1B_PLACEHOLDER,HIGH,209.0932857142857,140,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,BOS-LAX,BTS_DB1B_PLACEHOLDER,HIGH,202.02316666666667,180,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,BOS-MCO,BTS_DB1B_PLACEHOLDER,HIGH,225.05164634146342,164,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,BOS-MIA,BTS_DB1B_PLACEHOLDER,HIGH,219.10523178807946,151,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,BOS-ORD,BTS_DB1B_PLACEHOLDER,HIGH,203.47393548387097,155,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,BOS-SEA,BTS_DB1B_PLACEHOLDER,HIGH,208.5317514124294,177,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,DCA-ATL,BTS_DB1B_PLACEHOLDER,HIGH,214.80412587412587,143,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,DCA-DEN,BTS_DB1B_PLACEHOLDER,HIGH,205.0063945578231,147,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,DCA-DFW,BTS_DB1B_PLACEHOLDER,HIGH,222.50138364779875,159,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,DCA-LAX,BTS_DB1B_PLACEHOLDER,HIGH,197.94258278145696,151,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,DCA-MCO,BTS_DB1B_PLACEHOLDER,HIGH,209.20867549668873,151,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,DCA-MIA,BTS_DB1B_PLACEHOLDER,HIGH,232.64102362204724,127,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,DCA-ORD,BTS_DB1B_PLACEHOLDER,HIGH,215.09633540372673,161,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,DCA-SEA,BTS_DB1B_PLACEHOLDER,HIGH,223.2295530726257,179,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,EWR-ATL,BTS_DB1B_PLACEHOLDER,HIGH,241.18287671232875,146,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,EWR-DEN,BTS_DB1B_PLACEHOLDER,HIGH,212.72582191780822,146,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,EWR-DFW,BTS_DB1B_PLACEHOLDER,HIGH,226.95862499999998,160,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,EWR-LAX,BTS_DB1B_PLACEHOLDER,HIGH,221.25988023952095,167,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,EWR-MCO,BTS_DB1B_PLACEHOLDER,HIGH,218.64263888888888,144,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,EWR-MIA,BTS_DB1B_PLACEHOLDER,HIGH,203.91575757575757,165,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,EWR-ORD,BTS_DB1B_PLACEHOLDER,HIGH,226.66707602339181,171,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,EWR-SEA,BTS_DB1B_PLACEHOLDER,HIGH,209.79993288590603,149,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,JFK-ATL,BTS_DB1B_PLACEHOLDER,HIGH,212.3174683544304,158,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,JFK-DEN,BTS_DB1B_PLACEHOLDER,HIGH,254.0455029585799,169,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,JFK-DFW,BTS_DB1B_PLACEHOLDER,HIGH,206.65238095238095,147,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,JFK-LAX,BTS_DB1B_PLACEHOLDER,HIGH,214.57694267515924,157,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,JFK-MCO,BTS_DB1B_PLACEHOLDER,HIGH,235.10700000000003,150,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,JFK-MIA,BTS_DB1B_PLACEHOLDER,HIGH,195.0692361111111,144,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,JFK-ORD,BTS_DB1B_PLACEHOLDER,HIGH,224.19931506849315,146,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,JFK-SEA,BTS_DB1B_PLACEHOLDER,HIGH,206.5537106918239,159,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,LAX-ATL,BTS_DB1B_PLACEHOLDER,HIGH,238.1900680272109,147,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,LAX-DEN,BTS_DB1B_PLACEHOLDER,HIGH,206.42241379310346,145,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,LAX-DFW,BTS_DB1B_PLACEHOLDER,HIGH,208.94525,160,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,LAX-LAX,BTS_DB1B_PLACEHOLDER,HIGH,225.48171779141103,163,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,LAX-MCO,BTS_DB1B_PLACEHOLDER,HIGH,234.2582285714286,175,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,LAX-MIA,BTS_DB1B_PLACEHOLDER,HIGH,217.26028776978418,139,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,LAX-ORD,BTS_DB1B_PLACEHOLDER,HIGH,221.01489795918366,147,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,LAX-SEA,BTS_DB1B_PLACEHOLDER,HIGH,205.33636904761906,168,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,LGA-ATL,BTS_DB1B_PLACEHOLDER,HIGH,228.2219411764706,170,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,LGA-DEN,BTS_DB1B_PLACEHOLDER,HIGH,233.57006289308177,159,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,LGA-DFW,BTS_DB1B_PLACEHOLDER,HIGH,213.24934210526317,152,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,LGA-LAX,BTS_DB1B_PLACEHOLDER,HIGH,211.23513513513512,148,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,LGA-MCO,BTS_DB1B_PLACEHOLDER,HIGH,198.80475903614456,166,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,LGA-MIA,BTS_DB1B_PLACEHOLDER,HIGH,209.35861635220124,159,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,LGA-ORD,BTS_DB1B_PLACEHOLDER,HIGH,232.54584415584415,154,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,LGA-SEA,BTS_DB1B_PLACEHOLDER,HIGH,216.2950980392157,153,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,ORD-ATL,BTS_DB1B_PLACEHOLDER,HIGH,223.7675294117647,170,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,ORD-DEN,BTS_DB1B_PLACEHOLDER,HIGH,242.11778481012658,158,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,ORD-DFW,BTS_DB1B_PLACEHOLDER,HIGH,221.3524226804124,194,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,ORD-LAX,BTS_DB1B_PLACEHOLDER,HIGH,212.8328125,160,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,ORD-MCO,BTS_DB1B_PLACEHOLDER,HIGH,210.20521472392636,163,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,ORD-MIA,BTS_DB1B_PLACEHOLDER,HIGH,210.874578313253,166,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,ORD-ORD,BTS_DB1B_PLACEHOLDER,HIGH,206.4757142857143,154,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,ORD-SEA,BTS_DB1B_PLACEHOLDER,HIGH,217.8461046511628,172,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,SFO-ATL,BTS_DB1B_PLACEHOLDER,HIGH,235.9076646706587,167,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,SFO-DEN,BTS_DB1B_PLACEHOLDER,HIGH,225.49993103448276,145,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
UA,USA,2023Q1,SFO-DFW,BTS_DB1B_PLACEHOLDER,HIGH,222.3471052631579,152,fare_market_yield,revenue_management,income,USD_mean_itinerary_fare,,,,
